agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url
Not specified,541,5,4,Not specified,Not specified,Quellerina,..... By appointment only!  Please contact the agent to book your viewing.,R 2 250 000,4 Bedroom House,,Not specified
Not specified,541,5,4,Not specified,Not specified,Quellerina,..... By appointment only!  Please contact the agent to book your viewing.,R 2 250 000,4 Bedroom House,,Not specified
Not specified,903,Not specified,4,Not specified,Not specified,Eagle Canyon Golf Estate,,POA,4 Bedroom House,,Not specified
Not specified,903,Not specified,4,Not specified,Not specified,Eagle Canyon Golf Estate,,POA,4 Bedroom House,,Not specified
Not specified,Not specified,2,3,Not specified,Not specified,Strubensvallei,,R 995 000,3 Bedroom Apartment,,Not specified
Not specified,Not specified,2,3,Not specified,Not specified,Strubensvallei,,R 995 000,3 Bedroom Apartment,,Not specified
Not specified,209,Not specified,3,Not specified,Not specified,Goudrand,,R 195 000,3 Bedroom House,,Not specified
Not specified,209,Not specified,3,Not specified,Not specified,Goudrand,,R 195 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Witpoortjie,,R 1 460 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Witpoortjie,,R 1 460 000,4 Bedroom House,,Not specified
Not specified,487,3,3,Not specified,Not specified,Florida Hills,,R 2 900 000,3 Bedroom House,,Not specified
Not specified,487,3,3,Not specified,Not specified,Florida Hills,,R 2 900 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Ruimsig,,R 4 990 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Ruimsig,,R 4 990 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Willowbrook,,R 725 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Willowbrook,,R 725 000,2 Bedroom Apartment,,Not specified
Not specified,650,Not specified,5,Not specified,Not specified,Kloofendal,,R 9 999 999,5 Bedroom House,,Not specified
Not specified,650,Not specified,5,Not specified,Not specified,Kloofendal,,R 9 999 999,5 Bedroom House,,Not specified
Not specified,488,Not specified,Not specified,Not specified,Not specified,Florida,,R 21 500 000,Commercial Property,,Not specified
Not specified,488,Not specified,Not specified,Not specified,Not specified,Florida,,R 21 500 000,Commercial Property,,Not specified
Not specified,495,3,4,Not specified,Not specified,Florida,,R 1 495 000,4 Bedroom House,,Not specified
Not specified,495,3,4,Not specified,Not specified,Florida,,R 1 495 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 630 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 630 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 495 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 495 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Wilgeheuwel,,R 550 000,Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Wilgeheuwel,,R 550 000,Apartment,,Not specified
Not specified,Not specified,Not specified,5,Not specified,Not specified,Ruimsig,,POA,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,5,Not specified,Not specified,Ruimsig,,POA,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 4 549 900 To R 4 949 900,Optima    Development in Amorosa,,Not specified
Not specified,Not specified,Not specified,5,Not specified,Not specified,Ruimsig,,POA,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,5,Not specified,Not specified,Ruimsig,,POA,5 Bedroom House,,Not specified
Not specified,000,Not specified,Not specified,Not specified,Not specified,Mostyn Park,,POA,Vacant Land,,Not specified
Not specified,000,Not specified,Not specified,Not specified,Not specified,Mostyn Park,,POA,Vacant Land,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida Glen,,R 998 000,2 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida Glen,,R 998 000,2 Bedroom House,,Not specified
Not specified,41,Not specified,1,Not specified,Not specified,Honeydew,,R 350 000,1 Bedroom Apartment,,Not specified
Not specified,41,Not specified,1,Not specified,Not specified,Honeydew,,R 350 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida,,R 430 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida,,R 430 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Zandspruit,,R 795 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Zandspruit,,R 795 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 700 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 700 000,3 Bedroom House,,Not specified
Not specified,65,1,1,Not specified,Not specified,Weltevreden Park,,R 545 000,1 Bedroom Townhouse,,Not specified
Not specified,65,1,1,Not specified,Not specified,Weltevreden Park,,R 545 000,1 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Willowbrook,,R 1 250 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Willowbrook,,R 1 250 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Florida Lake,,R 399 995,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Florida Lake,,R 399 995,3 Bedroom Townhouse,,Not specified
Not specified,992,Not specified,2,Not specified,Not specified,Honeypark,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,992,Not specified,2,Not specified,Not specified,Honeypark,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Radiokop,,R 599 000,1 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Radiokop,,R 599 000,1 Bedroom Townhouse,,Not specified
Not specified,Not specified,2,2,Not specified,Not specified,Wilro Park,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,2,2,Not specified,Not specified,Wilro Park,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilro Park,,R 750 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilro Park,,R 750 000,2 Bedroom Apartment,,Not specified
Not specified,831,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 450 000,3 Bedroom Townhouse,,Not specified
Not specified,831,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 450 000,3 Bedroom Townhouse,,Not specified
Not specified,248,Not specified,4,Not specified,Not specified,Roodepoort Central,,R 700 000,4 Bedroom House,,Not specified
Not specified,248,Not specified,4,Not specified,Not specified,Roodepoort Central,,R 700 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Ruimsig,,R 480 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,1,Not specified,Not specified,Ruimsig,,R 480 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida,,R 470 000,2 Bedroom Townhouse,,Not specified
